"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6271811","21114323119004883001000000U7","KAUFEN SOLUCIONES Y ETIQUETAS","KAUFEN SOLUCIONES Y ETIQUETAS   SA DE CV","323119","Impresión de formas continuas y otros impresos","101 a 250 personas","AVENIDA","AVENIDA 10 PONIENTE","DIAGONAL","DEFENSORES DE LA REPÚBLICA","CALLE","21 NORTE","AVENIDA","AVENIDA 12 PONIENTE","2118","C",,,"0",,"COLONIA","TIERRA Y LIBERTAD",,,,"72090","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0380","029",,"TESORERIA@KAUFENSYE.COM",,"Fijo","19.05662113","-98.21264624","2010-07"
"9296438","21041326192000254000000000U4","KAYSER AUTOMOTIVE SYSTEMS BODEGA","KAYSER AUTOMOTIVE SYSTEMS SA DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","31 a 50 personas","CALLE","RIO GRIJALVA","AVENIDA","CAMINO A SAN LORENZO","AVENIDA","VICENTE GUERRERO","CALLE","SAN BERNARDO",,"SN",,,,,"ZONA INDUSTRIAL","SANCTORUM","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","017",,,,"Fijo","19.10947837","-98.25397255","2020-11"
"6272578","21041326192000086000000000U0","KAYSER AUTOMOTIVE SYSTEMS S EN C","KAYSER AUTOMOTIVE SYSTEMS S EN C","326192","Fabricación de autopartes de plástico con y sin reforzamiento","251 y más personas","CALLE","RÍO PAPALOAPAN","AVENIDA","CAMINO A SAN LORENZO","AVENIDA","VICENTE GUERRERO","AUTOPISTA","MÉXICO-PUEBLA","27",,,,"0",,"ZONA INDUSTRIAL","SANCTORUM","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0113","009",,"C.ROSAS@KAYSER-AUTOMOTIVE.COM","WWW.KAYSER-AUTOMOTIVE.COM","Fijo","19.11249796","-98.25273504","2010-07"
"6377367","21132322122000016000002983S5","KIMBERLY CLARK DE MÉXICO PLANTA PUEBLA","KIMBERLY CLARK DE MEXICO SAB DE CV","322122","Fabricación de papel a partir de pulpa","251 y más personas","AVENIDA","REVOLUCIÓN","AVENIDA","VENUSTIANO CARRANZA","CALLE","CARRIL SAN JERÓNIMO","CALLE","CAMINO",,"SN",,,,,"COLONIA","SANTA MARIA MOYOTZINGO",,,,"74129","21","PUEBLA","132","San Martín Texmelucan","0015","Santa María Moyotzingo","0571","014",,"JOSE.R.MONTIEL@KCC.COM","WWW.KIMBERLY-CLARK.COM.MX","Fijo","19.25472815","-98.40714362","2010-07"
"6779852","21015434211000531011009653S6","LA CASA DE CEMENTIN","BODEGA CRUZ AZUL DEL CENTRO SA DE CV","327121","Fabricación de ladrillos no refractarios","31 a 50 personas","CARRETERA","CARRETERA FEDERAL PUEBLA-TEHUACÁN","CALLE","NINGUNO","CALLE","NINGUNO","AVENIDA","0","0",,,,"0",,"COLONIA","AMOZOC DE MOTA",,,,"72980","21","PUEBLA","015","Amozoc","0001","Amozoc de Mota","0310","029",,"ATENCIONACLIENTES@CRUZAZULPUEBLA.COM","WWW.LACASADECEMENTIN.COM.MX","Fijo","19.03967604","-98.03948541","2017-03"
"6272700","21110325412000015000009935S5","LABORATORIO DE BIOLÓGICOS Y FARMACÉUTICOS","INVESTIGACION APLICADA SA DE CV","325412","Fabricación de preparaciones farmacéuticas","51 a 100 personas","CARRETERA","FEDERAL DE CUOTA 150 MÉXICO VERACRUZ KM 212","CALLE","NINGUNO","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","0","SN",,,"0",,"PUEBLO","ENCRUCIJADA PRIMERA SECCIÓN",,,,"75510","21","PUEBLA","110","Palmar de Bravo","0084","Punto Esperanza (PIASA)","0061","800",,"LALVARADO@GRUPOIDISA.COM",,"Fijo","18.84944692","-97.42837829","2010-07"
"6271747","21156325412000045001000000S5","LABORATORIOS PIER","LABORATORIOS PIER SA DE CV","325412","Fabricación de preparaciones farmacéuticas","31 a 50 personas","AVENIDA","LICENCIADO BENITO JUAREZ","CARRETERA","FEDERAL ORIENTE","AVENIDA","FRANCISCO I. MADERO PONIENTE","CALLE","IGNACIO ZARAGOZA NORTE","100",,,,,,"COLONIA","SAN LORENZO NORTE",,,,"75855","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0836","023",,,"WWW.LABORATORIOSPIER.COM.MX","Fijo","18.47462011","-97.4303819","2010-07"
"9319875","21156325412000101000009664S3","LABORATORIOS PIER","LABORATORIOS PIER SA DE CV","325412","Fabricación de preparaciones farmacéuticas","31 a 50 personas","CALLE","Licenciado Benito Juárez","CARRETERA","Federal Oriente","AVENIDA","Francisco I. Madero Poniente","CALLE","Ignacio Zaragoza Norte","100",,,,"0",,"COLONIA","SAN LORENZO NORTE",,,,"75855","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0836","023",,,"WWW.LABORATORIOSPIER.COM.MX","Fijo","18.47462389","-97.43038105","2020-11"
"6376927","21114433110000525011005803S4","LABORATORIOS PISA SA DE CV","LABORATORIOS PISA SA DE CV","325412","Fabricación de preparaciones farmacéuticas","101 a 250 personas","CALLE","5 DE FEBRERO ORIENTE","CALLE","ADOLFO LOPEZ MATEOS","CALLE","RETORNO A","CALLE","5 DE FEBRERO","106",,,,,,"COLONIA","SAN PABLO XOCHIMEHUACAN",,,,"72014","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","257A","029",,,"WWW.PISA.COM.MX","Fijo","19.0835822","-98.20252894","2010-07"
"6379957","21114325412000071000009933S0","LABORATORIOS QUÍMICA SONS PLANTA 23 PONIENTE","LABORATORIOS QUIMICA SONS SA DE CV","325412","Fabricación de preparaciones farmacéuticas","101 a 250 personas","AVENIDA","23 PONIENTE","AVENIDA","23 SUR","CALLE","21 SUR","AVENIDA","25 PONIENTE","2302","SN",,,"0",,"COLONIA","LOS VOLCANES",,,,,"21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3718","026",,"MARTHA.CESPEDES@QUIMICASONS.MX","WWW.QUIMICASONS.COM.MX","Fijo","19.04441552","-98.21984977","2010-07"
"6376601","21119325412000017000009933M2","LABORATORIOS QUÍMICA SONS PLANTA ATLIXCÁYOTL","LABORATORIOS QUIMICA SONS ","325412","Fabricación de preparaciones farmacéuticas","251 y más personas","CALLE","LOS REYES","PRIVADA","NINGUNO","BOULEVARD","ATLIXCAYOTL","AUTOPISTA","NINGUNO","7612",,,,,,"COLONIA","SAN BERNARDINO TLAXCALANCINGO",,,,"72820","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0527","012",,"MARTHA.CESPEDES@QUIMICASONS.MX","WWW.QUIMICASONS.COM.MX","Fijo","19.00746624","-98.26740104","2010-07"
"6271734","21132326193000016000000000U2","LAPSOLITE PLASTICOS INDUSTRIALES","LAPSOLITE SA DE CV","326193","Fabricación de envases y contenedores de plástico para embalaje con y sin reforzamiento","101 a 250 personas","AUTOPISTA","DE CUOTA MEXICO PUEBLA KM 93.5","CALLE","BUCARELI","PRIVADA","NINGUNO","CARRETERA","FEDERAL MÉXICOPUEBLA","0","SN",,,"0","SN","COLONIA","SAN BALTAZAR TEMAXCALAC",,,,,"21","PUEBLA","132","San Martín Texmelucan","0001","San Martín Texmelucan de Labastida","036A","019",,"MARIATEOYOTL@LAPSOLITE.COM",,"Fijo","19.26857909","-98.4295072","2010-07"
"3463209","21114323119004783000047711M9","LITOCALIDAD","LITOCALIDAD SA DE CV","323119","Impresión de formas continuas y otros impresos","31 a 50 personas","CALLE","MIRASOLES","AVENIDA","BUGAMBILIAS","ANDADOR","SEGUNDO DE MIRASOLES","AVENIDA","MARGARITAS","208",,,,,,"COLONIA","BUGAMBILIAS",,,,"72580","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","086A","031","2222443400","CONTACTO@LITOCALIDAD.COM","WWW.LITOCALIDAD.COM","Fijo","19.01049384","-98.21407494","2010-07"
"6377182","21114323111000217000009583M9","LITOGRAFÍA MAGNO GRAF","LITOGRAFIA MAGNO GRAF S DE RL DE CV","323111","Impresión de libros, periódicos y revistas","251 y más personas","CALLE","E","BOULEVARD","A","CALLE","NINGUNO","CALLE","C","6",,,,"0",,"PARQUE INDUSTRIAL","PUEBLA 2000","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL PUEBLA","6","72220","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1105","001",,,,"Fijo","19.07232604","-98.15383232","2010-07"
"6379214","21114326192000011001000000U3","LUNKETEC DE MÉXICO","LUNKETEC DE MÉXICO SA DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","101 a 250 personas","CALLE","EMILIO CARRANZA","CALLE","NINGUNO","CALLE","PRIMERA DE CUAUHTÉMOC","CALLE","CAMINO REAL","11","C",,,"0","SN","COLONIA","AGRICOLA IGNACIO ZARAGOZA",,,,"72100","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3116","019",,"VJIMENEZ@KBCOMPONENTS-LUNKETEC.COM.MX","WWW.KBCOMPONENTSLUNKETEC.COM.MX","Fijo","19.13299858","-98.22477043","2010-07"
"3501974","21153327991000481001000000U0","MARBLE AND STONE LAMINADOS","MARBLE AND STONE LAMINADOS SA DE CV","327991","Fabricación de productos a base de piedras de cantera","31 a 50 personas","CALLE","5 NORTE","CALLE","12 PONIENTE","AVENIDA","25 DE AGOSTO NORTE","CALLE","7 NORTE",,"SN",,,,,"LOCALIDAD","TECALI DE HERRERA",,,,"75240","21","PUEBLA","153","Tecali de Herrera","0001","Tecali de Herrera","011A","028",,"CONTACTO@MARQMOL.COM","WWW.MARQMOL.COM","Fijo","18.90904878","-97.97047858","2010-07"
"6421249","21114327991000705000009930S4","MARMOLES Y TERRAZOS SA DE CV","MARMOLES Y TERRAZOS SA DE CV","327991","Fabricación de productos a base de piedras de cantera","51 a 100 personas","AVENIDA","33 PONIENTE","AVENIDA","23 SUR","CALLE","21 SUR","CALLE","LA GALERA","2115",,,,"0",,"COLONIA","BENITO JUÁREZ",,,,,"21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2461","023",,,,"Fijo","19.0394196","-98.22117069","2010-07"
"6376750","21114325180000066000000000U3","METALOIDES","METALOIDES SA DE CV","325180","Fabricación de otros productos químicos básicos inorgánicos","101 a 250 personas","CALLE","23 NORTE","CALLE","78 PONIENTE","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","7829",,,,"0",,"COLONIA","LA LOMA",,,,"72230","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5019","011",,"JCARRETO@METALOIDES.COM.MX","WWW.METALOIDES.COM","Fijo","19.08234488","-98.19464686","2010-07"
"9281013","21114326192000161000000000U9","MEXICO KOLLER GROUP","MEXICO KOLLER GROUP SA DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","51 a 100 personas","CALLE","Nicolás Bravo Poniente","AVENIDA","Aquiles Serdán Sur","AVENIDA","Avenida del Trébol","OTRO (ESPECIFIQUE)","Sin Referencia","33",,,,"0",,"COLONIA","SAN FELIPE HUEYOTLIPAN",,,,"72030","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2550","010",,,,"Fijo","19.08251557","-98.21450072","2020-11"
"6272791","21156322220000026000008412S5","MONDI MÉXICO","MONDI MEXICO S DE RL DE CV","322220","Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados","101 a 250 personas","CARRETERA","DE LA GRANJA Y CALLE BYESSA","CALLE","LAS GRANJAS","CALLE","35 ORIENTE","OTRO (ESPECIFIQUE)","LIBRAMIENTO A TEHUACÁN","1",,,,,,"COLONIA","SAN DIEGO CHALMA",,,,"75859","21","PUEBLA","156","Tehuacán","0001","Tehuacán","1213","068",,"EUGENIO.LOPEZ@MONDIGROUP.COM","WWW.MONDIGROUP.COM","Fijo","18.43660001","-97.37042203","2010-07"
"6866769","21114323119007762001025450M0","MULTICOPIAS SA DE CV","MULTICOPIAS SA DE CV","323119","Impresión de formas continuas y otros impresos","101 a 250 personas","AVENIDA","23 PONIENTE","CALLE","11 SUR","PRIVADA","9 SUR","AVENIDA","21 PONIENTE","912",,,,"0","SN","COLONIA","CHULAVISTA",,,,"72420","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0588","029",,"CREDITO@MULTICOPIAS.COM.MX","WWW.MULTICOPIAS.COM.MX","Fijo","19.03985552","-98.21065725","2019-04"
"6271612","21114326110000113102000000U9","MX PACKING","MX PACKING SA DE CV","322210","Fabricación de envases de cartón","31 a 50 personas","CALLE","RÍO PAPALOAPAN","AVENIDA","CAMINO A SAN LORENZO","AVENIDA","VICENTE GUERRERO","CALLE","RÍO SUCHIATE","13",,,,"0",,"ZONA INDUSTRIAL","SANCTORUM","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM","SN","72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0113","009",,"MXPACKING@MXPACKING.COM.MX","WWW.MXPACKING.COM.MX","Fijo","19.11410636","-98.255979","2010-07"
"6379032","21114326192000077000000000U4","NICRO BOLTA","NICRO BOLTA SA DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","251 y más personas","CALLE","FEDERAL PUEBLA-TLAXCALA","PRIVADA","TOPOLLA","CALLE","NINGUNO","CALLE","NINGUNO","98",,,,"0",,"COLONIA","SAN JERONIMO CALERAS","OTRO CONGLOMERADO","SAN JERONIMO",,"72100","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2705","001",,"EDUARDO.ANIMAS@NICROBOLTA.COM","WWW.NICROBOLTA.COM","Fijo","19.09693574","-98.20731778","2010-07"
"9322738","21041326192000244000000000U5","NOVARES","NOVARES ","326192","Fabricación de autopartes de plástico con y sin reforzamiento","31 a 50 personas","AVENIDA","28 DE NOVIEMBRE","PRIVADA","NINGUNO","OTRO (ESPECIFIQUE)","BARDA","OTRO (ESPECIFIQUE)","VEREDA","39",,,,,,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA",,"72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","006",,,,"Fijo","19.11528918","-98.23599364","2020-11"
"6272582","21041326192000096000009804M9","NOVARES SA DE CV","NOVARES SA DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","251 y más personas","PRIVADA","NINGUNO","CALLE","ÉBANO","CALLE","ÉBANO","CIRCUNVALACION","LAUREL","0","SN",,,"0",,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA",,"72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","001",,"EPATINO@NOVARESTEAM.COM","WWW.NOVARESGROUP.COM","Fijo","19.11513666","-98.24267964","2010-07"
"6272741","21156325412000011002009664M7","OFICINAS DE LABORATORIO PIER","LABORATORIOS PIER SA DE CV","325412","Fabricación de preparaciones farmacéuticas","31 a 50 personas","AVENIDA","Francisco I. Madero Poniente","CALLE","Ignacio Zaragoza Norte","AVENIDA","Licenciado Benito Juárez","AVENIDA","Hidalgo Oriente","109",,,,"0",,"COLONIA","SAN LORENZO NORTE",,,,"75710","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0836","025",,"LPI831022V89@GMAIL.COM","WWW.LABORATORIOSPIER.COM.MX","Fijo","18.47530477","-97.42957233999999","2011-03"
"6376578","21132325999000015000000000U5","OXIQUIMICA","OXIQUIMICA SAPI DE CV","325999","Fabricación de otros productos químicos","51 a 100 personas","CALLE","INDUSTRIAL QUETZALCOATL","CALLE","FERNANDO MONTES DE OCA","CALLE","CAMINO A MOYOTZINGO","BOULEVARD","AUTOPISTA ARCO NORTE","6",,,,"0",,"CORREDOR INDUSTRIAL","QUETZALCOATL",,,,"74126","21","PUEBLA","132","San Martín Texmelucan","0015","Santa María Moyotzingo","0482","023",,"RHERRERA@OXIQUIMICA.COM.MX","WWW.OXIQUIMICA.COM","Fijo","19.26943178","-98.41425921","2010-07"
"3330193","21041325510000014002000000U6","PAR PINTURAS","PINTURAS DE ALTO RENDIMIENTO  SA DE CV","325510","Fabricación de pinturas y recubrimientos","51 a 100 personas","CALLE","SAN BERNARDO","AVENIDA","VICENTE GUERRERO","PRIVADA","SAN JUAN","CALLE","RÍO ATOYAC","12",,,,,,"ZONA INDUSTRIAL","SANCTORUM","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM",,"72730","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0202","062",,,"WWW.PARPINTURAS.COM.MX","Fijo","19.10700611","-98.25256988","2014-12"
"8812138","21015324120000014000000000U9","PAVIMENTOS ASFALTICOS ANGELOPOLITANOS","PAVIMENTOS ASFALTICOS ANGELOPOLITANOS SA DE CV","324120","Fabricación de productos de asfalto","31 a 50 personas","AVENIDA","SAN LORENZO","CALLE","SAN LORENZO","PRIVADA","PRIVADA DEL CIELO","AVENIDA","SANTA MARGARITA",,"SN",,,,,"COLONIA","CHACHAPA",,,,"72261","21","PUEBLA","015","Amozoc","0001","Amozoc de Mota","0185","003",,"PAVIMENTOSASF@YAHOO.COM.MX","WWW.PAVIMENTOSANGELOPOLITANOS.COM","Fijo","19.05214515","-98.11027746","2019-11"
"6376552","21114325510000045002009945M5","PINTUMEX","PINTURAS MEXICANAS DE PUEBLA SA DE CV","325510","Fabricación de pinturas y recubrimientos","101 a 250 personas","CARRETERA","CARRETERA A SAN PABLO DEL MONTE","CALLE","GASODUCTO","CALLE","MÁRTIRES DE RÍO BLANCO","OTRO (ESPECIFIQUE)","CAMINO","1",,,,"0","SN","PARQUE INDUSTRIAL","5 DE MAYO","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL 5 E MAYO",,"72019","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","4364","009",,"CONTAG@PINTUMEX.COM.MX","WWW.PINTUMEX.COM.MX","Fijo","19.09039863","-98.19453772","2010-07"
"9241122","21114325620000236000010001S7","PLANTA DE PRODUCCIÓN","FARMADROGUERIA MEDINA SA DE CV","325620","Fabricación de cosméticos, perfumes y otras preparaciones de tocador","51 a 100 personas","BOULEVARD","CARMEN SERDAN","CALLE","CAMINO REAL A SAN FELIPE","BOULEVARD","NORTE","BOULEVARD","DE LA PEDRERA","159",,,,,"A","COLONIA","SAN FELIPE HUEYOTLIPAN",,,,"72030","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0126","032",,,,"Fijo","19.07788786","-98.20385174","2020-04"
"3395529","21156325310000015010025448S4","PLANTA DE PRODUCCIÓN COAPAN NUTEK","NUTEK SA DE CV","325412","Fabricación de preparaciones farmacéuticas","51 a 100 personas","CARRETERA","NINGUNO","CARRETERA","TEHUACAN HUAJUAPAN","CALLE","NUEVA","CALLE","CAMINO REAL","0",,,,"0",,"COLONIA","SANTA MARÍA COAPAN",,,,"75857","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0766","036",,"JMGIL@GRUPOIDISA.COM",,"Fijo","18.42836209","-97.41495212","2014-12"
"9240885","21038326110000015000000000U7","PLASTI MEGA","PLASTICOS MEXICANOS GAITAN ","326110","Fabricación de bolsas y películas de plástico flexible","51 a 100 personas","AVENIDA","ESMERALDA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","MIGUEL NEGRETE",,,,"75421","21","PUEBLA","038","Cuapiaxtla de Madero","0003","Miguel Negrete","0029","012",,,,"Fijo","18.95257436","-97.83335207","2020-04"
"6271733","21114326192000056000021608S8","PLASTIC OMNIUM AUTO EXTERIORES","PLASTIC OMNIUM AUTO INDUSTRIAL S DE RL DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","251 y más personas","CALLE","MEXICALI","CALLE","FERROCARRIL","AVENIDA","DIAGONAL 9 NORTE","CALLE","NINGUNO","1187",,,,,,"ZONA INDUSTRIAL","5 DE MAYO","ZONA INDUSTRIAL","ZONA INDUSTRIAL ANEXO A LA LOMA",,"72019","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5019","043",,,,"Fijo","19.08417888","-98.1915801","2010-07"
"6380199","21114339993000055102000000U6","PLASTICOLORES","PLASTICOLORES SA DE CV","326191","Fabricación de productos de plástico para el hogar con y sin reforzamiento","101 a 250 personas","OTRO (ESPECIFIQUE)","DE SAN FELIPE KM 14.5","PRIVADA","NINGUNO","CARRETERA","PUEBLA-ORIZABA","AUTOPISTA","NINGUNO","8",,,,"0",,"PARQUE INDUSTRIAL","CHACHAPA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL SAN FELIPE DE CHACHAPA","SN","72990","21","PUEBLA","015","Amozoc","0093","Chachapa [Parque Industrial]","0058","005",,"CONTABILIDAD1@PLASTICOLORES.COM",,"Fijo","19.06654126","-98.10531473","2010-07"
"3271545","21114326110000174000000000U1","PLASTICOS DIANA","PLASTICOS DIANA SA DE CV","326110","Fabricación de bolsas y películas de plástico flexible","31 a 50 personas","CALLE","NARDOS","AVENIDA","BUGAMBILIAS","CALLE","LIRIOS","AVENIDA","MARGARITAS","27",,,,,,"COLONIA","BUGAMBILIAS",,,,"72440","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","086A","021","2228113297","PDIANA@PUEBLAMEGARED.NET.MX",,"Fijo","19.01324761","-98.21437734","2011-03"
"6379910","21114326191000011001038932M5","PLASTICOS TER SIL","PLASTICOS TER SIL SA DE CV","326191","Fabricación de productos de plástico para el hogar con y sin reforzamiento","101 a 250 personas","CALLE","DE LOS PALOS","AVENIDA","FERROCARRIL","CALLE","LIBERTAD","CALLE","GASODUCTO","67",,,,"0","SN","COLONIA","SAN PABLO XOCHIMEHUACAN",,,,"72014","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5786","023",,"anava@tersil.com.mx","WWW.TERSIL.COM","Fijo","19.0969611","-98.20194257","2010-07"
"8328858","21114326191000184000000000U0","PLASTICOS Y MECANICA","PLASTICOS Y MECANICA SA DE CV","326191","Fabricación de productos de plástico para el hogar con y sin reforzamiento","31 a 50 personas","AVENIDA","DIAGONAL DEFENSORES DE LA REPUBLICA","PRIVADA","NINGUNO","CALLE","CARRIL DE LA ROSA","PRIVADA","54 NORTE","1120",,,,,,"CONJUNTO HABITACIONAL","LA CIENEGA",,,,"72226","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2264","001",,,,"Fijo","19.0623529","-98.16492138","2019-11"
"6271514","21114326191000115001000000U4","PLASTICOS Y MECANICA SA DE CV","PLASTICOS Y MECANICA SA DE CV","326191","Fabricación de productos de plástico para el hogar con y sin reforzamiento","51 a 100 personas","AVENIDA","DEFENSORES DE LA REPUBLICA","PRIVADA","NINGUNO","CALLE","20 ORIENTE","AUTOPISTA","54 NORTE","1118",,,,"0","BOD. 4 Y 5","COLONIA","REMENTERIA",,,,"72260","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3703","013",,"PYMSA@PYMSA.MX",,"Fijo","19.04702502","-98.23408774","2010-07"
"6713694","21034326192000043001000000U6","PLASTINDUS","PLASTINDUS  SA DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","51 a 100 personas","CALLE","Antiguo Camino a Ocotlán","PRIVADA","Fausto Ortega","CALLE","Camino Viejo Tlaxcala-Cholula","CALLE","Tabachines","0","SN",,,"852",,"ZONA INDUSTRIAL","SAN FRANCISCO OCOTLAN","ZONA INDUSTRIAL","ZONA INDUSTRIAL SANCTORUM","E","72680","21","PUEBLA","034","Coronango","0003","San Francisco Ocotlán (Ocotlán)","0119","035",,"CTAPLASTINDUS@PRODIGY.NET.MX",,"Fijo","19.12763677","-98.26527555","2016-01"
"3331058","21041326192000173002000000U6","POSSEHL ELECTRONICS PUEBLA","POSSEHL ELECTRONICS PUEBLA S DE RL DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","51 a 100 personas","CALLE","TULE","PRIVADA","NINGUNO","OTRO (ESPECIFIQUE)","BARDA","AUTOPISTA","NINGUNO","39",,,,"0",,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA","39","72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","006",,"ESTHEFA.BAGNA@POSSEHLELECTRONICS.COM","WWW.POSSEHLELECTRONICS.COM","Fijo","19.11525938","-98.23594557","2014-12"
"8628752","21041326192000215000000000U5","POSSEHL ELECTRONICS PUEBLA S DE RL DE CV","POSSEHL ELECTRONICS PUEBLA S DE RL DE CV","326192","Fabricación de autopartes de plástico con y sin reforzamiento","51 a 100 personas","AVENIDA","28 DE NOVIEMBRE","PRIVADA","NINGUNO","CALLE","BARDA","CALLE","TULE","36",,,,"0",,"PARQUE INDUSTRIAL","FINSA","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL FINSA PUEBLA",,"72710","21","PUEBLA","041","Cuautlancingo","0008","Sanctorum","0274","006",,,"WWW.POSSEHLELECTRONICS.COM","Fijo","19.11534861","-98.23608953","2019-11"
"3373674","21114327391000114000000000U2","PREFABRICADOS DE CONCRETO SOLANA","PREFABRICADOS DE CONCRETO SOLANA SA DE CV","327391","Fabricación de productos preesforzados de concreto","31 a 50 personas","BOULEVARD","CARLOS CAMACHO ESPIRITU","CALLE","CAMINO REAL A ARENILLAS","CALLE","KOKUL CAN","CALLE","CEDRO VIEJO","2425",,,,,,"BARRIO","DE LA ASUNCION",,,,"72595","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2156","007",,"VENTAS@PCSOLANA.COM","WWW.PCSOLANA.COM","Fijo","18.95965861","-98.16734371","2014-12"
